modelName,modelIndex,fileName,time,acc,recall,precision,dice,delta_t_peak,delta_peak,delta_auc,ratio_t_peak,ratio_peak,ratio_auc,aif_mse,aif_sse,aif_normalized_cross_correlation,aif_normalized_mutual_information,hausdorff,mean_surface_distance,median_surface_distance,std_surface_distance,max_surface_distance,overlap_dice,overlap_volume_similarity,overlap_false_negative,overlap_false_positive,peak_t,auc,peak
target_dilated,0.4375,42147328,0,0.9987504747178819,1.0,0.49485949280328995,0.6620816147132472,0,0.13152788115353747,1.6878292986295484,0,-30.048233272015434,-1.6878292986295491,0.0010103499212383781,0.0697141445654481,0.0,0.8382191259283647,3.743629308619037,inf,inf,inf,inf,inf,inf,inf,inf,7,7.35566450274694,0.30619462972710126
target_dilated,0.453125,42174976,0,0.9988716973198785,1.0,0.5005628517823639,0.6671667925302156,0,0.16905910474424052,2.7875282160223405,0,-37.64546447059246,-2.7875282160223414,0.0021340603743405374,0.14725016582949707,0.0,0.8638052143833199,3.708580677228184,inf,inf,inf,inf,inf,inf,inf,inf,7,4.200380186777559,0.28002316086654655
target_dilated,0.453125,42175470,0,0.9987674289279513,1.0,0.43512043512043513,0.6063887395603986,0,0.16370787889931504,2.854867195522897,0,-30.78715841764096,-2.854867195522896,0.0028809043703114973,0.19878240155149332,0.0,0.9231473071333158,2.877442473104744,inf,inf,inf,inf,inf,inf,inf,inf,10,7.874837793051639,0.3680329095117091
target_dilated,0.453125,42191880,0,0.999159918891059,1.0,0.4539944903581267,0.6244789707295226,0,0.1330267548367414,2.088080279427805,0,-37.343891525456364,-2.0880802794278046,0.001304260419083261,0.089993968916745,0.0,0.8779949793994166,2.9756338451946487,inf,inf,inf,inf,inf,inf,inf,inf,7,4.799844140645274,0.22319416752230228
target_dilated,0.453125,42204402,0,0.9981536865234375,1.0,0.550185873605948,0.7098321346791472,0,0.12579380462271836,2.284942628618791,0,-36.30321152530961,-2.284942628618791,0.0015512933408183154,0.10703924051646377,0.0,0.839480226534066,3.7765897468583143,inf,inf,inf,inf,inf,inf,inf,inf,8,5.13807347527291,0.2207149458084063
target_dilated,0.453125,42216394,0,0.9979604085286459,1.0,0.5230921704658077,0.686881832786463,0,0.15207610305685884,3.255981192058039,0,-39.01551564270272,-3.2559811920580377,0.0028132908551451617,0.19411706900501616,0.0,0.8410740897636415,2.9907365474260894,inf,inf,inf,inf,inf,inf,inf,inf,8,6.904829433982108,0.23770755237280475
target_dilated,0.453125,42218812,0,0.9982113308376737,1.0,0.6177536231884058,0.7637178054157695,0,0.14453135369315706,1.9993698568744511,0,-33.03072216077988,-1.9993698568744511,0.0020554973400033483,0.14182931646023103,0.0,0.9057472824197055,3.4236965028780175,inf,inf,inf,inf,inf,inf,inf,inf,8,6.212493286675614,0.293035082152957
target_dilated,0.46875,42222879,0,0.9980604383680556,1.0,0.5963302752293578,0.7471264370610893,0,0.14521421138206936,3.141319565184138,0,-34.74834095921602,-3.1413195651841366,0.002722094847512757,0.18782454447838023,0.0,0.8834899241509899,2.8058802785845947,inf,inf,inf,inf,inf,inf,inf,inf,8,7.353836458154558,0.272688362880416
target_dilated,0.46875,42224330,0,0.9990429348415799,1.0,0.49212775528565,0.6596321987951999,0,0.14678687673365315,2.6920348369669167,0,-42.183969447297905,-2.692034836966917,0.0020473664621507436,0.14126828588840132,0.0,0.8318461566968718,3.928771513289901,inf,inf,inf,inf,inf,inf,inf,inf,10,5.884076803465131,0.20118150712609667
target_dilated,0.46875,42224343,0,0.9989378187391493,1.0,0.5623471882640587,0.7198748050081047,0,0.13537795893809226,1.8594070425311742,0,-39.85670257233453,-1.8594070425311737,0.0012004023357391354,0.08282776116600035,0.0,0.9070683081005602,2.742522042360709,inf,inf,inf,inf,inf,inf,inf,inf,7,2.232742710530321,0.20428375465298962
target_dilated,0.453125,42234636,0,0.9991946750217013,1.0,0.4537090281771133,0.6242088622460091,0,0.15650048170607106,1.924918084389093,0,-35.394596786113254,-1.9249180843890914,0.0015673258342246237,0.10814548256149903,0.0,0.8054621455722025,1.6947854832218217,inf,inf,inf,inf,inf,inf,inf,inf,10,5.043795964369001,0.28565876268874735
target_dilated,0.4375,42252861,0,0.998734368218316,1.0,0.5264827148747225,0.6897984631419106,1,0.12309098914616987,3.1291495160258807,1,-38.201748037895555,-3.129149516025882,0.0025676477445652135,0.17716769437499974,0.0,0.8936691065063811,3.558292720969706,inf,inf,inf,inf,inf,inf,inf,inf,8,4.976695817607461,0.19912198661626243
target_dilated,0.453125,42268224,0,0.9987479315863715,1.0,0.49296258153106765,0.660381697722737,0,0.13085086613589098,1.965735214847057,0,-30.504146545561888,-1.9657352148470577,0.0014947679104704678,0.10313898582246228,0.0,0.920378281734768,4.050912806827677,inf,inf,inf,inf,inf,inf,inf,inf,9,4.733174130566037,0.29811004886774073
target_dilated,0.4375,42272900,0,0.9983079698350694,1.0,0.5562472209871053,0.7148571432644898,0,0.14783196707045554,5.322406316165468,0,-35.53501988413682,-5.3224063161654716,0.006846926854807882,0.47243795298174385,0.0,0.9057697570717625,4.081274523651108,inf,inf,inf,inf,inf,inf,inf,inf,9,10.578938092853665,0.2681857178850246
target_dilated,0.453125,42275061,0,0.9992938571506076,1.0,0.42032011134307584,0.5918667339937935,0,0.1246725728063573,0.8238874259870046,0,-29.47960886028948,0.8238874259870047,0.0015067452819889394,0.10396542445723682,0.0,0.9240429968527474,5.75804087605921,inf,inf,inf,inf,inf,inf,inf,inf,8,2.295694509274787,0.29823864490080004
target_dilated,0.453125,42292501,0,0.999190436469184,1.0,0.5087448559670782,0.6743948187030521,0,0.15989284235923296,1.9044935672480188,0,-31.123520907383654,-1.904493567248018,0.0014599492750443914,0.10073649997806301,0.0,0.8325997108681852,2.651770419576741,inf,inf,inf,inf,inf,inf,inf,inf,6,7.770961895423503,0.35384351425362204
target_dilated,0.5625,42302629,0,0.9961412217881944,1.0,0.5406659939455096,0.7018600997498952,0,0.15504685870448892,1.9115796514767087,0,-31.967110405060573,-1.9115796514767094,0.0012184515035632533,0.08407315374586448,0.0,0.8587320133762655,3.5558669451267884,inf,inf,inf,inf,inf,inf,inf,inf,8,4.352136207008326,0.3299730781614473
target_dilated,0.453125,42306110,0,0.9988903469509549,1.0,0.5585160202360877,0.7167279815695132,0,0.08735683890799947,2.0518579877801946,0,-36.42320002485057,2.0518579877801946,0.003009412936917595,0.20764949264731405,0.0,0.9080006190680491,2.2243779522839877,inf,inf,inf,inf,inf,inf,inf,inf,9,4.919869381850177,0.1524816125416212
target_dilated,0.453125,42308045,0,0.9985944959852431,1.0,0.5133548576460228,0.6784328943397345,0,0.13325277030599764,2.2407543596258357,0,-32.48746368008396,-2.240754359625833,0.0014982235945598136,0.10337742802462714,0.0,0.7980469265563745,2.9208212029234475,inf,inf,inf,inf,inf,inf,inf,inf,8,6.326470697678744,0.2769139685265158
target_dilated,0.453125,42320316,0,0.9988928900824653,1.0,0.5119581464872944,0.6772120620929015,0,0.1296846909513732,0.9319440443652134,0,-43.895299705178154,-0.9319440443652126,0.0010137691530862998,0.06995007156295469,0.0,0.9027663863850041,2.709548215433314,inf,inf,inf,inf,inf,inf,inf,inf,7,2.9969690543538823,0.16575626018097506
target_dilated,0.453125,42351313,0,0.9982732137044271,1.0,0.5341870569403155,0.6963780001544522,0,0.12152714913485876,0.5841288641362734,0,-37.391276008384736,-0.584128864136273,0.0007194393389172257,0.04964131438528857,0.0,0.7977836963700449,4.493909215431901,inf,inf,inf,inf,inf,inf,inf,inf,7,4.21965316606739,0.20348756581524655
target_dilated,0.453125,42352525,0,0.9988488091362847,1.0,0.45766773162939295,0.6279452064987803,0,0.15866018954070987,3.297688521690903,0,-30.34919853472776,-3.2976885216909033,0.0028923426929850903,0.19957164581597123,0.0,0.8819837298445395,5.9511543932536695,inf,inf,inf,inf,inf,inf,inf,inf,8,8.902175279321884,0.36412195035388856
target_dilated,0.4375,42383725,0,0.9986300998263888,1.0,0.5683760683760684,0.7247956407956477,0,0.14593133723851964,1.9626774208275801,0,-25.102589416257374,-1.962677420827579,0.0015250833667615957,0.1052307523065501,0.0,0.9023747850757491,2.2871430899221403,inf,inf,inf,inf,inf,inf,inf,inf,11,8.511146008653583,0.4354084393823299
target_left,0.4375,35673135,0,0.9993438720703125,0.8288834951456311,0.85375,0.84113300525219,0,0.013680107036085631,0.4555806061285361,0,-4.119534439477637,-0.4555806061285366,6.322188953809703e-05,0.004362310378128695,0.0,0.8940642595238312,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,2.928141206314183,0.3183988508429578
target_left,0.4375,40403582,0,0.9995676676432291,0.7972027972027972,0.8047058823529412,0.8009367689268666,0,0.03152720755251104,0.3285993246304457,0,-6.114976896289792,-0.3285993246304452,5.275086040672178e-05,0.003639809368063803,0.0,0.8950769797133553,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,6.848707171063047,0.4840464092773398
target_left,0.421875,40418168,0,0.9990751478407118,0.7867132867132867,0.7490636704119851,0.7674269883448583,0,0.01794961290290714,0.7448011290917629,0,-4.618364905956854,-0.7448011290917631,0.00013859287407447368,0.009562908311138684,0.0,0.8971354884620223,1.5948392656214747,inf,inf,inf,inf,inf,inf,inf,inf,8,6.27805780174445,0.37070769912012924
target_left,0.4375,40460768,0,0.9994455973307291,0.775706940874036,0.7982804232804233,0.7868318129503526,0,0.04636352926974796,0.9038557697370155,0,-8.726802639707543,-0.9038557697370136,0.0002375929182761053,0.016393911361051266,0.0,0.8879937702616761,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,10.504188848537307,0.48491386044445006
target_left,0.4375,41122617,0,0.9988649156358507,0.6880363452801616,0.6540307101727447,0.6706027068373858,0,0.06998328107667673,1.7041661464634394,0,-15.61846947673573,-1.704166146463438,0.0008578793210843172,0.05919367315481789,0.0,0.8734558442684403,1.7903225806451613,inf,inf,inf,inf,inf,inf,inf,inf,9,9.568388659709843,0.3780969945285568
target_left,0.421875,41202961,0,0.9996219211154513,0.8491204330175913,0.8491204330175913,0.8491204335280094,0,0.019703786027224446,0.6030600802080937,0,-4.1662771274237835,-0.6030600802080948,9.105035505441685e-05,0.006282474498754762,0.0,0.9087582534605573,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,12.912041339854985,0.4532312930515952
target_left,0.4375,41219634,0,0.9989844428168403,0.8000667556742324,0.8000667556742324,0.8000667560078992,0,0.017641802752835722,0.5073072077877043,0,-5.156595531198632,-0.507307207787705,6.639381061170267e-05,0.004581172932207484,0.0,0.9352642148162069,1.0,inf,inf,inf,inf,inf,inf,inf,inf,10,7.330709888007709,0.3244793243764613
target_left,0.421875,41242565,0,0.9988827175564237,0.743140243902439,0.7517347725520431,0.7474128023238544,0,0.04149943169933612,0.1726723805231094,0,-9.065954768880257,-0.17267238052311012,8.399703564668026e-05,0.005795795459620938,0.0,0.8476655110323529,1.5416666666666667,inf,inf,inf,inf,inf,inf,inf,inf,8,7.316274654527103,0.416250830212259
target_left,0.46875,41286222,0,0.9984605577256944,0.7732528908999498,0.7709273182957393,0.7720883536996883,0,0.04092526774909755,0.4419894813348271,0,-12.155463570308203,-0.4419894813348274,0.00010844565690737756,0.007482750326609051,0.0,0.8692427015737755,1.2541765041834894,inf,inf,inf,inf,inf,inf,inf,inf,8,3.689214618461874,0.29575681362429007
target_left,0.46875,41297385,0,0.9984283447265625,0.8067192875936046,0.8159672466734903,0.8113169145010005,0,0.03158079861988261,0.6751765104014549,0,-8.256239527352259,-0.6751765104014555,0.00011636891615026392,0.00802945521436821,0.0,0.9001073577817212,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,6.014154270826757,0.3509274669804305
target_left,0.453125,41310029,0,0.9996905856662326,0.8624161073825504,0.889273356401384,0.875638841991009,0,0.00924417446349951,0.5216767671223366,0,-2.3634482195541575,-0.5216767671223375,6.473116587757348e-05,0.00446645044555257,0.0,0.9179217038803953,1.0,inf,inf,inf,inf,inf,inf,inf,inf,11,14.45835293024578,0.3818866481632529
target_left,0.453125,41449076,0,0.999344719780816,0.8807045636509208,0.9100937672366244,0.8951580090937773,0,0.007245748808283492,0.3098830129305483,0,-1.718860801822593,-0.3098830129305497,2.6292189384595786e-05,0.0018141610675371093,0.0,0.9146591360375048,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,7.005271996820174,0.4142979154954499
target_left,0.484375,41451750,0,0.9984563191731771,0.6662821991541714,0.6451973194341027,0.6555702673433512,0,0.07093278861520669,1.8014685652680171,0,-17.58172891261065,-1.8014685652680196,0.0008495725751733598,0.05862050768696183,0.0,0.8942205220499432,1.9433962264150944,inf,inf,inf,inf,inf,inf,inf,inf,8,6.26946351238171,0.33251324884661265
target_left,0.4375,42005025,0,0.9988013373480903,0.7349081364829396,0.7349081364829396,0.7349081369799249,0,0.05077825830574606,0.8322804020006496,0,-12.181313958927106,-0.8322804020006505,0.00023215394353290306,0.01601862210377031,0.0,0.8977220360848592,1.0,inf,inf,inf,inf,inf,inf,inf,inf,11,6.640487966714708,0.36607544464419794
target_left,0.4375,42121701,0,0.9992760552300347,0.7476110174255199,0.7665706051873199,0.7569721122453839,0,0.02772972229048909,0.6446087513556176,0,-7.85389937706551,-0.6446087513556177,0.0001267234659813075,0.008743919152710217,0.0,0.8915352616586596,1.4310527635814387,inf,inf,inf,inf,inf,inf,inf,inf,8,1.6421848996791018,0.32533976535107373
target_left,0.4375,42123446,0,0.9978917439778646,0.6388738494856524,0.6717904924565898,0.6549188293951452,0,0.04953742666739519,1.8722269888149867,0,-14.795031524173842,-1.872226988814987,0.0009118320479665624,0.0629164113096928,0.0,0.9366093801707414,1.9344262295081966,inf,inf,inf,inf,inf,inf,inf,inf,9,9.925751300109887,0.2852873189673484
target_left,0.453125,42125160,0,0.9995074801974826,0.8570264765784114,0.9014567266495287,0.8786803092948835,0,0.004145427555806158,0.358259365586151,0,-1.0979616787864572,-0.35825936558614985,3.5244553413074884e-05,0.002431874185502167,0.0,0.9336433469022983,1.0,inf,inf,inf,inf,inf,inf,inf,inf,12,7.600488920924581,0.3734112427633228
target_left,0.453125,42147328,0,0.9992234971788194,0.6966759002770083,0.6778975741239892,0.687158471013803,0,0.059717851438785,1.011273116668125,0,-13.642855908561963,-1.011273116668126,0.0004128224012078569,0.028484745683342125,0.0,0.8233266724993389,1.6111111111111112,inf,inf,inf,inf,inf,inf,inf,inf,7,8.032220684708363,0.37800465944185374
target_left,0.4375,42174976,0,0.9993201361762153,0.7068965517241379,0.6964549483013294,0.7016369058718864,0,0.06897580140096626,1.2321882233879862,0,-15.359279731777823,-1.2321882233879873,0.0004593174947625501,0.03169290713861596,0.0,0.8611669339822223,1.8,inf,inf,inf,inf,inf,inf,inf,inf,7,5.755720179411913,0.3801064642098208
target_left,0.453125,42175470,0,0.999283684624566,0.6491071428571429,0.6166242578456319,0.6324488924208399,0,0.08175966054833972,1.018265236423435,0,-15.375848971950834,-1.0182652364234355,0.0005852379580702196,0.04038141910684515,0.0,0.8983853070972255,1.647110926859002,inf,inf,inf,inf,inf,inf,inf,inf,10,9.711439752151101,0.4499811278626844
target_left,0.453125,42191880,0,0.999587164984809,0.7220873786407767,0.6975381008206331,0.7096004787739983,0,0.048857148080262314,1.3193606313131196,0,-13.715406651779428,-1.3193606313131196,0.00041598418099945863,0.028702908488962644,0.0,0.8998696964666172,1.606060606060606,inf,inf,inf,inf,inf,inf,inf,inf,7,5.56856378875996,0.30736377427878137
target_left,0.4375,42204402,0,0.9993320041232638,0.8611111111111112,0.8458702064896755,0.8534226193202704,0,0.0228615220578941,0.41441972086600654,0,-6.597675247580297,-0.414419720866007,5.564607355660217e-05,0.00383957907540555,0.0,0.885646811701104,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,7.0085963830256945,0.32364722837323057
target_left,0.453125,42216394,0,0.9988979763454862,0.7768093974990526,0.7424846070264397,0.7592592597050755,0,0.0257914866315635,0.9849061871448281,0,-6.616872275758512,-0.9849061871448275,0.00023919562434095395,0.016504498079525823,0.0,0.8468209552348424,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,9.17590443889532,0.3639921687981001
target_left,0.4375,42218812,0,0.9990446302625868,0.8598240469208212,0.8187657079028204,0.8387927337451112,0,0.031151258680377658,0.4266641820908008,0,-7.119206622907686,-0.426664182090799,0.00010407666125197498,0.007181289626386274,0.0,0.9158554490464565,1.7894736842105263,inf,inf,inf,inf,inf,inf,inf,inf,8,7.7851989614592645,0.4064151771657364
target_left,0.4375,42222879,0,0.9989013671875,0.808284023668639,0.808284023668639,0.8082840239522425,0,0.02242905871213452,0.9519800209870759,0,-5.367054450841164,-0.9519800209870751,0.00021971600752128794,0.015160404518968868,0.0,0.924848064230083,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,9.54317600235162,0.3954735155503508
target_left,0.453125,42224330,0,0.9995608859592013,0.7632541133455211,0.7632541133455211,0.7632541144275405,0,0.030832431831800955,0.9083288026990246,0,-8.860699207726901,-0.9083288026990236,0.00020632253028808002,0.01423625458987752,0.0,0.8355701449505699,1.0,inf,inf,inf,inf,inf,inf,inf,inf,10,7.667782837733023,0.31713595202794886
target_left,0.4375,42224343,0,0.9994990030924479,0.8316770186335404,0.8071127185051236,0.8192107683719463,0,0.02529343635750181,0.6486591750486306,0,-7.446655111665759,-0.6486591750486288,0.00012125666167380843,0.008366709655492782,0.0,0.9112846614272287,1.6666666666666667,inf,inf,inf,inf,inf,inf,inf,inf,7,3.4434905780128644,0.3143682772335801
target_left,0.4375,42234636,0,0.99957275390625,0.6768060836501901,0.6819923371647509,0.6793893150166074,0,0.03637452906750405,0.27316096929164857,0,-8.22656758365184,-0.273160969291648,6.306073077200908e-05,0.004351190423268626,0.0,0.8668725767603993,1.0,inf,inf,inf,inf,inf,inf,inf,inf,10,6.695553079466445,0.40578471532731436
target_left,0.453125,42252861,0,0.9992667304144965,0.7608433734939759,0.729636048526863,0.7449130057655176,1,0.03519956910992622,0.8488546603294669,1,-10.92431768976271,-0.8488546603294683,0.00020545673396496112,0.014176514643582317,0.0,0.9000085336914232,1.8823529411764706,inf,inf,inf,inf,inf,inf,inf,inf,8,7.256990673303875,0.2870134066525061
target_left,0.453125,42268224,0,0.9996227688259549,0.8370473537604457,0.8506723283793347,0.8438048443530893,0,0.025276484365453378,0.34160318640520426,0,-5.892491246023983,-0.3416031864052029,4.979035081331951e-05,0.0034355342061190464,0.0,0.9466201997815494,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,6.35730615900789,0.4036844306381783
target_left,0.4375,42272900,0,0.9990743001302084,0.7805755395683454,0.7824519230769231,0.7815126054791666,0,0.0279612903464056,1.1057361478295196,0,-6.721178295436613,-1.1057361478295222,0.00029636098999278086,0.02044890830950188,0.0,0.9251669541687576,1.3950979178498912,inf,inf,inf,inf,inf,inf,inf,inf,9,14.795608261189614,0.38805639460907454
target_left,0.4375,42275061,0,0.9998838636610243,0.8824503311258278,0.8898163606010017,0.8861180391843887,0,0.009703473600417067,0.27922458716705845,0,-2.2944469652578916,-0.2792245871670586,2.3223437774075817e-05,0.0016024172064112315,0.0,0.947542436237127,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,1.1925824961207239,0.41320774410674027
target_left,0.453125,42292501,0,0.9996092054578993,0.7694641051567239,0.7655935613682092,0.7675239547779932,0,0.03691887961799428,0.11224741288144457,0,-7.186347460671518,-0.11224741288144185,9.606408304935169e-05,0.0066284217304052664,0.0,0.8264151866915153,1.3333333333333333,inf,inf,inf,inf,inf,inf,inf,inf,6,9.563208049790077,0.4768174769948607
target_left,0.46875,42302629,0,0.9968626234266493,0.6657334826427772,0.6512689428519263,0.6584217815796753,0,0.08875589337348044,1.1930233871947147,0,-18.299431967064347,-1.1930233871947153,0.0004567232228888185,0.031513902379328475,0.0,0.848958773535765,1.68,inf,inf,inf,inf,inf,inf,inf,inf,8,5.07069247129032,0.39626404349245575
target_left,0.4375,42306110,0,0.9994642469618056,0.8091787439613527,0.8091787439613527,0.8091787445375038,0,0.020017599265358232,0.419152169726992,0,-8.346284402842315,0.41915216972699265,0.0001194104179658471,0.00823931883964345,0.0,0.9125718935542919,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,3.287163563796974,0.21982085218426245
target_left,0.453125,42308045,0,0.9990921020507812,0.6963979416809606,0.6928327645051194,0.6946107793139128,0,0.042652547858403,1.4105556009516738,0,-10.398831455667995,-1.4105556009516715,0.0004748456098502856,0.03276434707966971,0.0,0.8452512410630036,1.8043478260869565,inf,inf,inf,inf,inf,inf,inf,inf,8,7.156669456352906,0.3675141909741104
target_left,0.421875,42320316,0,0.9993599785698785,0.7401459854014598,0.7176220806794055,0.7287100261275241,0,0.03983503864782184,1.8201608714937967,0,-13.483248850622946,-1.8201608714937973,0.0008332099675963853,0.057491487764150584,0.0,0.8712718936433482,1.7692307692307692,inf,inf,inf,inf,inf,inf,inf,inf,7,2.108752227225299,0.2556059124845264
target_left,0.4375,42351313,0,0.9989539252387153,0.7358732876712328,0.7358732876712328,0.7358732882365727,0,0.02283012372498544,0.1702521985942047,0,-7.024335414625831,-0.17025219859420382,5.359165983235061e-05,0.0036978245284321923,0.0,0.8534161735952867,1.0,inf,inf,inf,inf,inf,inf,inf,inf,7,4.633529831609459,0.30218459122511987
target_left,0.421875,42352525,0,0.9996744791666666,0.8333333333333334,0.8318815331010453,0.8326068010784359,0,0.03826533920097874,0.7401139314227478,0,-7.319557475451184,-0.7401139314227491,0.0001461533706396154,0.010084582574133463,0.0,0.9115827153405688,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,11.45974986959004,0.4845168006936197
target_left,0.4375,42383725,0,0.9992743598090278,0.7988721804511278,0.7988721804511278,0.7988721809237027,0,0.047026643570630244,0.8141658435387296,0,-8.08935590885966,-0.8141658435387289,0.00019619164762156664,0.013537223685888097,0.0,0.8918594632058271,1.0,inf,inf,inf,inf,inf,inf,inf,inf,11,9.659657585942433,0.5343131330502193
target_right,0.453125,35673135,0,0.9989132351345487,0.7261326860841424,0.7479166666666667,0.7368637115417412,0,0.02899715805153441,0.16899950852447487,0,-8.73200706143397,0.16899950852447457,7.663031587617483e-05,0.005287491795456063,0.0,0.884615994119388,1.6752961158827728,inf,inf,inf,inf,inf,inf,inf,inf,9,3.552721320967194,0.30308179982750905
target_right,0.4375,40403582,0,0.9995337592230903,0.7816627816627817,0.7890196078431373,0.7853239664897581,0,0.02314281641975624,0.46271107075162465,0,-4.488751104460377,-0.4627110707516239,6.322141362285821e-05,0.004362277539977216,0.0,0.8976873097485834,1.1592415753639145,inf,inf,inf,inf,inf,inf,inf,inf,8,6.7145954249418685,0.49243080041009457
target_right,0.421875,40418168,0,0.9993074205186632,0.8465909090909091,0.8060757386600084,0.82583670896219,0,0.030613984884558576,0.08436382644894636,0,-7.876858079732727,-0.0843638264489465,2.838999434593238e-05,0.0019589096098693343,0.0,0.9067866500291073,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,6.9384951043872665,0.3580433271384778
target_right,0.421875,40460768,0,0.9991065131293403,0.647172236503856,0.666005291005291,0.6564537168955223,0,0.05891579176403877,0.7793257918900931,0,-11.089459650397067,-0.7793257918900957,0.00026407087802515,0.01822089058373535,0.0,0.8535721503660377,1.6304347826086956,inf,inf,inf,inf,inf,inf,inf,inf,9,10.62871882638423,0.47236159795015925
target_right,0.453125,41122617,0,0.999314202202691,0.8218071680969208,0.781190019193858,0.8009840103296827,0,0.057919953474615704,1.1556696851245682,0,-12.92624483333522,-1.1556696851245694,0.0004381724675550529,0.03023390026129865,0.0,0.8571983842081027,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,10.116885121048714,0.3901603221306178
target_right,0.4375,41202961,0,0.9996219211154513,0.8491204330175913,0.8491204330175913,0.8491204335280094,0,0.020333951834205777,0.3685574441925752,0,-4.299522859207682,-0.3685574441925775,5.5894255141527606e-05,0.003856703604765405,0.0,0.9285847775540543,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,13.146543975870504,0.4526011272446139
target_right,0.4375,41219634,0,0.9989844428168403,0.8000667556742324,0.8000667556742324,0.8000667560078992,0,0.016583193989922973,0.38982711312057994,0,-4.847170395196239,-0.3898271131205804,4.976490065998577e-05,0.003433778145539018,0.0,0.9216283739245997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,10,7.448189982674833,0.32553793313937407
target_right,0.421875,41242565,0,0.9990929497612847,0.7903963414634146,0.7995373939861218,0.7949405906574538,0,0.020099053606532802,0.560980431811327,0,-4.3908338845286154,-0.5609804318113277,7.680631490018223e-05,0.005299635728112574,0.0,0.8703769989454718,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,6.927966603238885,0.4376512083050623
target_right,0.453125,41286222,0,0.9985283745659722,0.783308195072901,0.780952380952381,0.782128514329658,0,0.012202212628728115,0.14051168246924295,0,-3.624253651680263,-0.1405116824692434,4.2357456699211903e-05,0.0029226645122456215,0.0,0.8587659080302564,1.075311556795108,inf,inf,inf,inf,inf,inf,inf,inf,8,3.990692417327458,0.3244798687446595
target_right,0.453125,41297385,0,0.9980655246310763,0.7634082169601295,0.7721596724667349,0.7677590069532272,0,0.021058475864458137,0.20715958578255655,0,-5.505364918430902,-0.20715958578255744,1.9071893631662637e-05,0.001315960660584722,0.0,0.8889238378771249,1.4788732394366197,inf,inf,inf,inf,inf,inf,inf,inf,8,6.482171195445655,0.36144978973585495
target_right,0.4375,41310029,0,0.9994413587782118,0.763758389261745,0.7875432525951557,0.7754684845810274,0,0.00595903283899879,0.08412551496314435,0,-1.5235395663730047,-0.0841255149631451,4.8278239970986585e-06,0.0003331198557998074,0.0,0.9169407782634745,1.7272727272727273,inf,inf,inf,inf,inf,inf,inf,inf,11,14.895904182404973,0.3851717897877536
target_right,0.453125,41449076,0,0.9988174438476562,0.7977048305310915,0.8243243243243243,0.8107961483645787,0,4.173677358221273e-06,0.34026438331359454,0,0.0009900937225838667,0.3402643833135937,3.347409898808011e-05,0.0023097128301775276,0.0,0.9034992348264569,1.9393939393939394,inf,inf,inf,inf,inf,inf,inf,inf,9,7.655419393064317,0.42154783798109163
target_right,0.453125,41451750,0,0.9991260104709201,0.8181468665897732,0.7922561429635145,0.8049933803574931,0,0.038034400561501425,0.6048100389055593,0,-9.427382358440157,-0.6048100389055592,0.000125769679352946,0.008678107875353273,0.0,0.8997008374339077,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,7.466122038744168,0.3654116369003179
target_right,0.4375,42005025,0,0.9988013373480903,0.7349081364829396,0.7349081364829396,0.7349081369799249,0,0.04032583374429982,0.6606029863568201,0,-9.67385762892987,-0.66060298635682,0.0001593451359454644,0.010994814380237044,0.0,0.889040458615976,1.0,inf,inf,inf,inf,inf,inf,inf,inf,11,6.812165382358537,0.3765278692056442
target_right,0.453125,42121701,0,0.9994422064887153,0.8026981450252951,0.8230547550432277,0.8127490045169351,0,0.017996743435758522,0.024331652292740813,0,-5.097224219507994,0.02433165229274062,3.2411047795256324e-05,0.002236362297872686,0.0,0.8976590657294481,1.0,inf,inf,inf,inf,inf,inf,inf,inf,8,2.31112530332746,0.3350727442058043
target_right,0.421875,42123446,0,0.9989886813693576,0.8140227395776936,0.8559635639054939,0.834466491141298,0,0.018561165086210252,0.6274878744718837,0,-5.54354638604233,-0.627487874471883,0.00010369130795161685,0.007154700248661563,0.0,0.929818137616472,1.0,inf,inf,inf,inf,inf,inf,inf,inf,9,11.17049041445299,0.3162635805485333
target_right,0.453125,42125160,0,0.9991395738389757,0.7686354378818737,0.8084832904884319,0.788055962021182,0,0.00458702861918453,0.6160353403103533,0,1.2149245344566033,0.6160353403103562,0.00010824877359347027,0.0074691653779494485,0.0,0.8971416063231628,1.8,inf,inf,inf,inf,inf,inf,inf,inf,12,8.574783626821086,0.3821436989383135
